Specimen_no,Curve_no,Thickness_mm,Width_mm,Extension_mm,Force_N
9.0,1.0,1.0,1.0,0.013,255.0
9.0,1.0,1.0,1.0,0.014,261.0
9.0,1.0,1.0,1.0,0.015,266.0
9.0,1.0,1.0,1.0,0.016,269.0
9.0,1.0,1.0,1.0,0.017,272.0
9.0,1.0,1.0,1.0,0.018,274.0
9.0,1.0,1.0,1.0,0.019,277.0
9.0,1.0,1.0,1.0,0.02,280.0
9.0,1.0,1.0,1.0,0.021,283.0
9.0,1.0,1.0,1.0,0.022,286.0
9.0,1.0,1.0,1.0,0.023,289.0
9.0,1.0,1.0,1.0,0.024,291.0
9.0,1.0,1.0,1.0,0.025,294.0
9.0,1.0,1.0,1.0,0.026,297.0
9.0,1.0,1.0,1.0,0.027,300.0
9.0,1.0,1.0,1.0,0.028,304.0
9.0,1.0,1.0,1.0,0.029,307.0
9.0,1.0,1.0,1.0,0.03,310.0
9.0,1.0,1.0,1.0,0.031,311.0
9.0,1.0,1.0,1.0,0.032,315.0
9.0,1.0,1.0,1.0,0.033,318.0
9.0,1.0,1.0,1.0,0.034,321.0
9.0,1.0,1.0,1.0,0.035,324.0
9.0,1.0,1.0,1.0,0.036,326.0
9.0,1.0,1.0,1.0,0.037,329.0
9.0,1.0,1.0,1.0,0.038,332.0
9.0,1.0,1.0,1.0,0.039,335.0
9.0,1.0,1.0,1.0,0.04,337.0
9.0,1.0,1.0,1.0,0.041,340.0
9.0,1.0,1.0,1.0,0.042,343.0
9.0,1.0,1.0,1.0,0.043,346.0
9.0,1.0,1.0,1.0,0.044,349.0
9.0,1.0,1.0,1.0,0.045,352.0
9.0,1.0,1.0,1.0,0.046,355.0
9.0,1.0,1.0,1.0,0.047,357.0
9.0,1.0,1.0,1.0,0.048,360.0
9.0,1.0,1.0,1.0,0.049,362.0
9.0,1.0,1.0,1.0,0.05,365.0
9.0,1.0,1.0,1.0,0.051,368.0
9.0,1.0,1.0,1.0,0.052,371.0
9.0,1.0,1.0,1.0,0.053,374.0
9.0,1.0,1.0,1.0,0.054,377.0
9.0,1.0,1.0,1.0,0.055,379.0
9.0,1.0,1.0,1.0,0.056,382.0
9.0,1.0,1.0,1.0,0.057,385.0
9.0,1.0,1.0,1.0,0.058,387.0
9.0,1.0,1.0,1.0,0.059,390.0
9.0,1.0,1.0,1.0,0.06,392.0
9.0,1.0,1.0,1.0,0.061,395.0
9.0,1.0,1.0,1.0,0.062,398.0
9.0,1.0,1.0,1.0,0.063,399.0
9.0,1.0,1.0,1.0,0.064,403.0
9.0,1.0,1.0,1.0,0.065,406.0
9.0,1.0,1.0,1.0,0.066,407.0
9.0,1.0,1.0,1.0,0.067,410.0
9.0,1.0,1.0,1.0,0.068,412.0
9.0,1.0,1.0,1.0,0.069,415.0
9.0,1.0,1.0,1.0,0.07,418.0
9.0,1.0,1.0,1.0,0.071,421.0
9.0,1.0,1.0,1.0,0.072,425.0
9.0,1.0,1.0,1.0,0.073,426.0
9.0,1.0,1.0,1.0,0.074,429.0
9.0,1.0,1.0,1.0,0.075,431.0
9.0,1.0,1.0,1.0,0.076,434.0
9.0,1.0,1.0,1.0,0.077,436.0
9.0,1.0,1.0,1.0,0.078,439.0
9.0,1.0,1.0,1.0,0.079,440.0
9.0,1.0,1.0,1.0,0.08,443.0
9.0,1.0,1.0,1.0,0.081,447.0
9.0,1.0,1.0,1.0,0.082,448.0
9.0,1.0,1.0,1.0,0.083,451.0
9.0,1.0,1.0,1.0,0.084,453.0
9.0,1.0,1.0,1.0,0.085,456.0
9.0,1.0,1.0,1.0,0.086,458.0
9.0,1.0,1.0,1.0,0.087,461.0
9.0,1.0,1.0,1.0,0.088,464.0
9.0,1.0,1.0,1.0,0.089,466.0
9.0,1.0,1.0,1.0,0.09,467.0
9.0,1.0,1.0,1.0,0.091,470.0
9.0,1.0,1.0,1.0,0.092,473.0
9.0,1.0,1.0,1.0,0.093,475.0
9.0,1.0,1.0,1.0,0.094,477.0
9.0,1.0,1.0,1.0,0.095,480.0
9.0,1.0,1.0,1.0,0.096,481.0
9.0,1.0,1.0,1.0,0.097,483.0
9.0,1.0,1.0,1.0,0.098,486.0
9.0,1.0,1.0,1.0,0.099,489.0
9.0,1.0,1.0,1.0,0.1,491.0
9.0,1.0,1.0,1.0,0.101,494.0
9.0,1.0,1.0,1.0,0.102,495.0
9.0,1.0,1.0,1.0,0.103,499.0
9.0,1.0,1.0,1.0,0.104,500.0
9.0,1.0,1.0,1.0,0.105,502.0
9.0,1.0,1.0,1.0,0.106,505.0
9.0,1.0,1.0,1.0,0.107,506.0
9.0,1.0,1.0,1.0,0.108,510.0
9.0,1.0,1.0,1.0,0.109,511.0
9.0,1.0,1.0,1.0,0.11,514.0
9.0,1.0,1.0,1.0,0.111,516.0
9.0,1.0,1.0,1.0,0.112,517.0
9.0,1.0,1.0,1.0,0.113,521.0
9.0,1.0,1.0,1.0,0.114,522.0
9.0,1.0,1.0,1.0,0.115,524.0
9.0,1.0,1.0,1.0,0.116,527.0
9.0,1.0,1.0,1.0,0.117,528.0
9.0,1.0,1.0,1.0,0.118,530.0
9.0,1.0,1.0,1.0,0.119,533.0
9.0,1.0,1.0,1.0,0.12,535.0
9.0,1.0,1.0,1.0,0.121,536.0
9.0,1.0,1.0,1.0,0.122,539.0
9.0,1.0,1.0,1.0,0.123,541.0
9.0,1.0,1.0,1.0,0.124,543.0
9.0,1.0,1.0,1.0,0.125,544.0
9.0,1.0,1.0,1.0,0.126,547.0
9.0,1.0,1.0,1.0,0.127,549.0
9.0,1.0,1.0,1.0,0.128,550.0
9.0,1.0,1.0,1.0,0.129,554.0
9.0,1.0,1.0,1.0,0.13,555.0
9.0,1.0,1.0,1.0,0.131,557.0
9.0,1.0,1.0,1.0,0.132,558.0
9.0,1.0,1.0,1.0,0.133,561.0
9.0,1.0,1.0,1.0,0.134,563.0
9.0,1.0,1.0,1.0,0.135,565.0
9.0,1.0,1.0,1.0,0.136,566.0
9.0,1.0,1.0,1.0,0.137,568.0
9.0,1.0,1.0,1.0,0.138,571.0
9.0,1.0,1.0,1.0,0.139,572.0
9.0,1.0,1.0,1.0,0.14,574.0
9.0,1.0,1.0,1.0,0.141,576.0
9.0,1.0,1.0,1.0,0.142,577.0
9.0,1.0,1.0,1.0,0.143,580.0
9.0,1.0,1.0,1.0,0.144,582.0
9.0,1.0,1.0,1.0,0.145,583.0
9.0,1.0,1.0,1.0,0.146,585.0
9.0,1.0,1.0,1.0,0.147,587.0
9.0,1.0,1.0,1.0,0.148,590.0
9.0,1.0,1.0,1.0,0.149,591.0
9.0,1.0,1.0,1.0,0.15,593.0
9.0,1.0,1.0,1.0,0.151,594.0
9.0,1.0,1.0,1.0,0.152,598.0
9.0,1.0,1.0,1.0,0.153,598.0
9.0,1.0,1.0,1.0,0.154,601.0
9.0,1.0,1.0,1.0,0.155,602.0
9.0,1.0,1.0,1.0,0.156,604.0
9.0,1.0,1.0,1.0,0.157,605.0
9.0,1.0,1.0,1.0,0.158,609.0
9.0,1.0,1.0,1.0,0.159,610.0
9.0,1.0,1.0,1.0,0.16,612.0
9.0,1.0,1.0,1.0,0.161,613.0
9.0,1.0,1.0,1.0,0.162,615.0
9.0,1.0,1.0,1.0,0.163,616.0
9.0,1.0,1.0,1.0,0.164,618.0
9.0,1.0,1.0,1.0,0.165,621.0
9.0,1.0,1.0,1.0,0.166,623.0
9.0,1.0,1.0,1.0,0.167,624.0
9.0,1.0,1.0,1.0,0.168,626.0
9.0,1.0,1.0,1.0,0.169,627.0
9.0,1.0,1.0,1.0,0.17,629.0
9.0,1.0,1.0,1.0,0.171,631.0
9.0,1.0,1.0,1.0,0.172,634.0
9.0,1.0,1.0,1.0,0.173,635.0
9.0,1.0,1.0,1.0,0.174,637.0
9.0,1.0,1.0,1.0,0.175,639.0
9.0,1.0,1.0,1.0,0.176,640.0
9.0,1.0,1.0,1.0,0.177,642.0
9.0,1.0,1.0,1.0,0.178,643.0
9.0,1.0,1.0,1.0,0.179,645.0
9.0,1.0,1.0,1.0,0.18,648.0
9.0,1.0,1.0,1.0,0.181,650.0
9.0,1.0,1.0,1.0,0.182,651.0
9.0,1.0,1.0,1.0,0.183,653.0
9.0,1.0,1.0,1.0,0.184,654.0
9.0,1.0,1.0,1.0,0.185,656.0
9.0,1.0,1.0,1.0,0.186,657.0
9.0,1.0,1.0,1.0,0.187,659.0
9.0,1.0,1.0,1.0,0.188,662.0
9.0,1.0,1.0,1.0,0.189,664.0
9.0,1.0,1.0,1.0,0.19,665.0
9.0,1.0,1.0,1.0,0.191,667.0
9.0,1.0,1.0,1.0,0.192,668.0
9.0,1.0,1.0,1.0,0.193,670.0
9.0,1.0,1.0,1.0,0.194,672.0
9.0,1.0,1.0,1.0,0.195,673.0
9.0,1.0,1.0,1.0,0.196,676.0
9.0,1.0,1.0,1.0,0.197,678.0
9.0,1.0,1.0,1.0,0.198,679.0
9.0,1.0,1.0,1.0,0.199,681.0
9.0,1.0,1.0,1.0,0.2,683.0
9.0,1.0,1.0,1.0,0.201,684.0
9.0,1.0,1.0,1.0,0.202,686.0
9.0,1.0,1.0,1.0,0.203,687.0
9.0,1.0,1.0,1.0,0.204,690.0
9.0,1.0,1.0,1.0,0.205,692.0
9.0,1.0,1.0,1.0,0.206,694.0
9.0,1.0,1.0,1.0,0.207,695.0
9.0,1.0,1.0,1.0,0.208,697.0
9.0,1.0,1.0,1.0,0.209,698.0
9.0,1.0,1.0,1.0,0.21,700.0
9.0,1.0,1.0,1.0,0.211,703.0
9.0,1.0,1.0,1.0,0.212,705.0
9.0,1.0,1.0,1.0,0.213,706.0
9.0,1.0,1.0,1.0,0.214,708.0
9.0,1.0,1.0,1.0,0.215,709.0
9.0,1.0,1.0,1.0,0.216,711.0
9.0,1.0,1.0,1.0,0.217,712.0
9.0,1.0,1.0,1.0,0.218,714.0
9.0,1.0,1.0,1.0,0.219,716.0
9.0,1.0,1.0,1.0,0.22,719.0
9.0,1.0,1.0,1.0,0.221,720.0
9.0,1.0,1.0,1.0,0.222,722.0
9.0,1.0,1.0,1.0,0.223,723.0
9.0,1.0,1.0,1.0,0.224,725.0
9.0,1.0,1.0,1.0,0.225,727.0
9.0,1.0,1.0,1.0,0.226,730.0
9.0,1.0,1.0,1.0,0.227,731.0
9.0,1.0,1.0,1.0,0.228,733.0
9.0,1.0,1.0,1.0,0.229,734.0
9.0,1.0,1.0,1.0,0.23,736.0
9.0,1.0,1.0,1.0,0.231,738.0
9.0,1.0,1.0,1.0,0.232,741.0
9.0,1.0,1.0,1.0,0.233,742.0
9.0,1.0,1.0,1.0,0.234,744.0
9.0,1.0,1.0,1.0,0.235,745.0
9.0,1.0,1.0,1.0,0.236,747.0
9.0,1.0,1.0,1.0,0.237,749.0
9.0,1.0,1.0,1.0,0.238,752.0
9.0,1.0,1.0,1.0,0.239,753.0
9.0,1.0,1.0,1.0,0.24,755.0
9.0,1.0,1.0,1.0,0.241,756.0
9.0,1.0,1.0,1.0,0.242,758.0
9.0,1.0,1.0,1.0,0.243,761.0
9.0,1.0,1.0,1.0,0.244,763.0
9.0,1.0,1.0,1.0,0.245,764.0
9.0,1.0,1.0,1.0,0.246,766.0
9.0,1.0,1.0,1.0,0.247,769.0
9.0,1.0,1.0,1.0,0.248,771.0
9.0,1.0,1.0,1.0,0.249,772.0
9.0,1.0,1.0,1.0,0.25,774.0
9.0,1.0,1.0,1.0,0.251,775.0
9.0,1.0,1.0,1.0,0.252,777.0
9.0,1.0,1.0,1.0,0.253,780.0
9.0,1.0,1.0,1.0,0.254,782.0
9.0,1.0,1.0,1.0,0.255,783.0
9.0,1.0,1.0,1.0,0.256,785.0
9.0,1.0,1.0,1.0,0.257,788.0
9.0,1.0,1.0,1.0,0.258,789.0
9.0,1.0,1.0,1.0,0.259,791.0
9.0,1.0,1.0,1.0,0.26,793.0
9.0,1.0,1.0,1.0,0.261,796.0
9.0,1.0,1.0,1.0,0.262,797.0
9.0,1.0,1.0,1.0,0.263,799.0
9.0,1.0,1.0,1.0,0.264,800.0
9.0,1.0,1.0,1.0,0.265,802.0
9.0,1.0,1.0,1.0,0.266,805.0
9.0,1.0,1.0,1.0,0.267,807.0
9.0,1.0,1.0,1.0,0.268,808.0
9.0,1.0,1.0,1.0,0.269,810.0
9.0,1.0,1.0,1.0,0.27,813.0
9.0,1.0,1.0,1.0,0.271,815.0
9.0,1.0,1.0,1.0,0.272,816.0
9.0,1.0,1.0,1.0,0.273,818.0
9.0,1.0,1.0,1.0,0.274,821.0
9.0,1.0,1.0,1.0,0.275,823.0
9.0,1.0,1.0,1.0,0.276,824.0
9.0,1.0,1.0,1.0,0.277,826.0
9.0,1.0,1.0,1.0,0.278,829.0
9.0,1.0,1.0,1.0,0.279,830.0
9.0,1.0,1.0,1.0,0.28,832.0
9.0,1.0,1.0,1.0,0.281,835.0
9.0,1.0,1.0,1.0,0.282,837.0
9.0,1.0,1.0,1.0,0.283,838.0
9.0,1.0,1.0,1.0,0.284,840.0
9.0,1.0,1.0,1.0,0.285,843.0
9.0,1.0,1.0,1.0,0.286,845.0
9.0,1.0,1.0,1.0,0.287,846.0
9.0,1.0,1.0,1.0,0.288,848.0
9.0,1.0,1.0,1.0,0.289,849.0
9.0,1.0,1.0,1.0,0.29,852.0
9.0,1.0,1.0,1.0,0.291,854.0
9.0,1.0,1.0,1.0,0.292,857.0
9.0,1.0,1.0,1.0,0.293,859.0
9.0,1.0,1.0,1.0,0.294,860.0
9.0,1.0,1.0,1.0,0.295,862.0
9.0,1.0,1.0,1.0,0.296,863.0
9.0,1.0,1.0,1.0,0.297,867.0
9.0,1.0,1.0,1.0,0.298,868.0
9.0,1.0,1.0,1.0,0.299,870.0
9.0,1.0,1.0,1.0,0.3,873.0
9.0,1.0,1.0,1.0,0.301,874.0
9.0,1.0,1.0,1.0,0.302,876.0
9.0,1.0,1.0,1.0,0.303,879.0
9.0,1.0,1.0,1.0,0.304,881.0
9.0,1.0,1.0,1.0,0.305,882.0
9.0,1.0,1.0,1.0,0.306,885.0
9.0,1.0,1.0,1.0,0.307,887.0
9.0,1.0,1.0,1.0,0.308,889.0
9.0,1.0,1.0,1.0,0.309,892.0
9.0,1.0,1.0,1.0,0.31,893.0
9.0,1.0,1.0,1.0,0.311,895.0
9.0,1.0,1.0,1.0,0.312,898.0
9.0,1.0,1.0,1.0,0.313,900.0
9.0,1.0,1.0,1.0,0.314,901.0
9.0,1.0,1.0,1.0,0.315,904.0
9.0,1.0,1.0,1.0,0.316,906.0
9.0,1.0,1.0,1.0,0.317,907.0
9.0,1.0,1.0,1.0,0.318,911.0
9.0,1.0,1.0,1.0,0.319,912.0
9.0,1.0,1.0,1.0,0.32,914.0
9.0,1.0,1.0,1.0,0.321,917.0
9.0,1.0,1.0,1.0,0.322,918.0
9.0,1.0,1.0,1.0,0.323,920.0
9.0,1.0,1.0,1.0,0.324,923.0
9.0,1.0,1.0,1.0,0.325,925.0
9.0,1.0,1.0,1.0,0.326,926.0
9.0,1.0,1.0,1.0,0.327,929.0
9.0,1.0,1.0,1.0,0.328,931.0
9.0,1.0,1.0,1.0,0.329,934.0
9.0,1.0,1.0,1.0,0.33,936.0
9.0,1.0,1.0,1.0,0.331,937.0
9.0,1.0,1.0,1.0,0.332,939.0
9.0,1.0,1.0,1.0,0.333,942.0
9.0,1.0,1.0,1.0,0.334,944.0
9.0,1.0,1.0,1.0,0.335,947.0
9.0,1.0,1.0,1.0,0.336,948.0
9.0,1.0,1.0,1.0,0.337,950.0
9.0,1.0,1.0,1.0,0.338,953.0
9.0,1.0,1.0,1.0,0.339,955.0
9.0,1.0,1.0,1.0,0.34,958.0
9.0,1.0,1.0,1.0,0.341,959.0
9.0,1.0,1.0,1.0,0.342,962.0
9.0,1.0,1.0,1.0,0.343,964.0
9.0,1.0,1.0,1.0,0.344,966.0
9.0,1.0,1.0,1.0,0.345,969.0
9.0,1.0,1.0,1.0,0.346,970.0
9.0,1.0,1.0,1.0,0.347,972.0
9.0,1.0,1.0,1.0,0.348,975.0
9.0,1.0,1.0,1.0,0.349,977.0
9.0,1.0,1.0,1.0,0.35,980.0
9.0,1.0,1.0,1.0,0.351,981.0
9.0,1.0,1.0,1.0,0.352,983.0
9.0,1.0,1.0,1.0,0.353,986.0
9.0,1.0,1.0,1.0,0.354,988.0
9.0,1.0,1.0,1.0,0.355,991.0
9.0,1.0,1.0,1.0,0.356,992.0
9.0,1.0,1.0,1.0,0.357,994.0
9.0,1.0,1.0,1.0,0.358,997.0
9.0,1.0,1.0,1.0,0.359,999.0
9.0,1.0,1.0,1.0,0.36,1000.0
9.0,1.0,1.0,1.0,0.361,1003.0
9.0,1.0,1.0,1.0,0.362,1005.0
9.0,1.0,1.0,1.0,0.363,1008.0
9.0,1.0,1.0,1.0,0.364,1010.0
9.0,1.0,1.0,1.0,0.365,1011.0
9.0,1.0,1.0,1.0,0.366,1014.0
9.0,1.0,1.0,1.0,0.367,1016.0
9.0,1.0,1.0,1.0,0.368,1019.0
9.0,1.0,1.0,1.0,0.369,1021.0
9.0,1.0,1.0,1.0,0.37,1024.0
9.0,1.0,1.0,1.0,0.371,1025.0
9.0,1.0,1.0,1.0,0.372,1027.0
9.0,1.0,1.0,1.0,0.373,1030.0
9.0,1.0,1.0,1.0,0.374,1032.0
9.0,1.0,1.0,1.0,0.375,1035.0
9.0,1.0,1.0,1.0,0.376,1036.0
9.0,1.0,1.0,1.0,0.377,1038.0
9.0,1.0,1.0,1.0,0.378,1041.0
9.0,1.0,1.0,1.0,0.379,1043.0
9.0,1.0,1.0,1.0,0.38,1046.0
9.0,1.0,1.0,1.0,0.381,1047.0
9.0,1.0,1.0,1.0,0.382,1049.0
9.0,1.0,1.0,1.0,0.383,1052.0
9.0,1.0,1.0,1.0,0.384,1055.0
9.0,1.0,1.0,1.0,0.385,1057.0
9.0,1.0,1.0,1.0,0.386,1058.0
9.0,1.0,1.0,1.0,0.387,1062.0
9.0,1.0,1.0,1.0,0.388,1063.0
9.0,1.0,1.0,1.0,0.389,1066.0
9.0,1.0,1.0,1.0,0.39,1068.0
9.0,1.0,1.0,1.0,0.391,1069.0
9.0,1.0,1.0,1.0,0.392,1073.0
9.0,1.0,1.0,1.0,0.393,1074.0
9.0,1.0,1.0,1.0,0.394,1077.0
9.0,1.0,1.0,1.0,0.395,1079.0
9.0,1.0,1.0,1.0,0.396,1082.0
9.0,1.0,1.0,1.0,0.397,1084.0
9.0,1.0,1.0,1.0,0.398,1087.0
9.0,1.0,1.0,1.0,0.399,1088.0
9.0,1.0,1.0,1.0,0.4,1091.0
9.0,1.0,1.0,1.0,0.401,1093.0
9.0,1.0,1.0,1.0,0.402,1095.0
9.0,1.0,1.0,1.0,0.403,1098.0
9.0,1.0,1.0,1.0,0.404,1099.0
9.0,1.0,1.0,1.0,0.405,1102.0
9.0,1.0,1.0,1.0,0.406,1104.0
9.0,1.0,1.0,1.0,0.407,1106.0
9.0,1.0,1.0,1.0,0.408,1109.0
9.0,1.0,1.0,1.0,0.409,1110.0
9.0,1.0,1.0,1.0,0.41,1113.0
9.0,1.0,1.0,1.0,0.411,1115.0
9.0,1.0,1.0,1.0,0.412,1118.0
9.0,1.0,1.0,1.0,0.413,1120.0
9.0,1.0,1.0,1.0,0.414,1123.0
9.0,1.0,1.0,1.0,0.415,1124.0
9.0,1.0,1.0,1.0,0.416,1128.0
9.0,1.0,1.0,1.0,0.417,1129.0
9.0,1.0,1.0,1.0,0.418,1132.0
9.0,1.0,1.0,1.0,0.419,1134.0
9.0,1.0,1.0,1.0,0.42,1135.0
9.0,1.0,1.0,1.0,0.421,1139.0
9.0,1.0,1.0,1.0,0.422,1140.0
9.0,1.0,1.0,1.0,0.423,1143.0
9.0,1.0,1.0,1.0,0.424,1145.0
9.0,1.0,1.0,1.0,0.425,1148.0
9.0,1.0,1.0,1.0,0.426,1150.0
9.0,1.0,1.0,1.0,0.427,1153.0
9.0,1.0,1.0,1.0,0.428,1154.0
9.0,1.0,1.0,1.0,0.429,1156.0
9.0,1.0,1.0,1.0,0.43,1159.0
9.0,1.0,1.0,1.0,0.431,1161.0
9.0,1.0,1.0,1.0,0.432,1164.0
9.0,1.0,1.0,1.0,0.433,1165.0
9.0,1.0,1.0,1.0,0.434,1168.0
9.0,1.0,1.0,1.0,0.435,1170.0
9.0,1.0,1.0,1.0,0.436,1172.0
9.0,1.0,1.0,1.0,0.437,1175.0
9.0,1.0,1.0,1.0,0.438,1178.0
9.0,1.0,1.0,1.0,0.439,1179.0
9.0,1.0,1.0,1.0,0.44,1183.0
9.0,1.0,1.0,1.0,0.441,1184.0
9.0,1.0,1.0,1.0,0.442,1186.0
9.0,1.0,1.0,1.0,0.443,1189.0
9.0,1.0,1.0,1.0,0.444,1191.0
9.0,1.0,1.0,1.0,0.445,1194.0
9.0,1.0,1.0,1.0,0.446,1197.0
9.0,1.0,1.0,1.0,0.447,1198.0
9.0,1.0,1.0,1.0,0.448,1200.0
9.0,1.0,1.0,1.0,0.449,1203.0
9.0,1.0,1.0,1.0,0.45,1205.0
9.0,1.0,1.0,1.0,0.451,1208.0
9.0,1.0,1.0,1.0,0.452,1209.0
9.0,1.0,1.0,1.0,0.453,1213.0
9.0,1.0,1.0,1.0,0.454,1214.0
9.0,1.0,1.0,1.0,0.455,1217.0
9.0,1.0,1.0,1.0,0.456,1220.0
9.0,1.0,1.0,1.0,0.457,1222.0
9.0,1.0,1.0,1.0,0.458,1224.0
9.0,1.0,1.0,1.0,0.459,1227.0
9.0,1.0,1.0,1.0,0.46,1228.0
9.0,1.0,1.0,1.0,0.461,1231.0
9.0,1.0,1.0,1.0,0.462,1233.0
9.0,1.0,1.0,1.0,0.463,1236.0
9.0,1.0,1.0,1.0,0.464,1238.0
9.0,1.0,1.0,1.0,0.465,1241.0
9.0,1.0,1.0,1.0,0.466,1242.0
9.0,1.0,1.0,1.0,0.467,1246.0
9.0,1.0,1.0,1.0,0.468,1247.0
9.0,1.0,1.0,1.0,0.469,1250.0
9.0,1.0,1.0,1.0,0.47,1252.0
9.0,1.0,1.0,1.0,0.471,1255.0
9.0,1.0,1.0,1.0,0.472,1257.0
9.0,1.0,1.0,1.0,0.473,1260.0
9.0,1.0,1.0,1.0,0.474,1261.0
9.0,1.0,1.0,1.0,0.475,1264.0
9.0,1.0,1.0,1.0,0.476,1266.0
9.0,1.0,1.0,1.0,0.477,1269.0
9.0,1.0,1.0,1.0,0.478,1271.0
9.0,1.0,1.0,1.0,0.479,1274.0
9.0,1.0,1.0,1.0,0.48,1275.0
9.0,1.0,1.0,1.0,0.481,1279.0
9.0,1.0,1.0,1.0,0.482,1280.0
9.0,1.0,1.0,1.0,0.483,1283.0
9.0,1.0,1.0,1.0,0.484,1285.0
9.0,1.0,1.0,1.0,0.485,1288.0
9.0,1.0,1.0,1.0,0.486,1290.0
9.0,1.0,1.0,1.0,0.487,1293.0
9.0,1.0,1.0,1.0,0.488,1294.0
9.0,1.0,1.0,1.0,0.489,1297.0
9.0,1.0,1.0,1.0,0.49,1299.0
9.0,1.0,1.0,1.0,0.491,1302.0
9.0,1.0,1.0,1.0,0.492,1304.0
9.0,1.0,1.0,1.0,0.493,1307.0
9.0,1.0,1.0,1.0,0.494,1308.0
9.0,1.0,1.0,1.0,0.495,1312.0
9.0,1.0,1.0,1.0,0.496,1313.0
9.0,1.0,1.0,1.0,0.497,1316.0
9.0,1.0,1.0,1.0,0.498,1318.0
9.0,1.0,1.0,1.0,0.499,1321.0
9.0,1.0,1.0,1.0,0.5,1323.0
9.0,1.0,1.0,1.0,0.501,1326.0
9.0,1.0,1.0,1.0,0.502,1327.0
9.0,1.0,1.0,1.0,0.503,1330.0
9.0,1.0,1.0,1.0,0.504,1332.0
9.0,1.0,1.0,1.0,0.505,1334.0
9.0,1.0,1.0,1.0,0.506,1337.0
9.0,1.0,1.0,1.0,0.507,1340.0
9.0,1.0,1.0,1.0,0.508,1341.0
9.0,1.0,1.0,1.0,0.509,1345.0
9.0,1.0,1.0,1.0,0.51,1346.0
9.0,1.0,1.0,1.0,0.511,1349.0
9.0,1.0,1.0,1.0,0.512,1351.0
9.0,1.0,1.0,1.0,0.513,1354.0
9.0,1.0,1.0,1.0,0.514,1356.0
9.0,1.0,1.0,1.0,0.515,1359.0
9.0,1.0,1.0,1.0,0.516,1360.0
9.0,1.0,1.0,1.0,0.517,1364.0
9.0,1.0,1.0,1.0,0.518,1365.0
9.0,1.0,1.0,1.0,0.519,1368.0
9.0,1.0,1.0,1.0,0.52,1370.0
9.0,1.0,1.0,1.0,0.521,1373.0
9.0,1.0,1.0,1.0,0.522,1375.0
9.0,1.0,1.0,1.0,0.523,1378.0
9.0,1.0,1.0,1.0,0.524,1379.0
9.0,1.0,1.0,1.0,0.525,1382.0
9.0,1.0,1.0,1.0,0.526,1384.0
9.0,1.0,1.0,1.0,0.527,1387.0
9.0,1.0,1.0,1.0,0.528,1389.0
9.0,1.0,1.0,1.0,0.529,1392.0
9.0,1.0,1.0,1.0,0.53,1393.0
9.0,1.0,1.0,1.0,0.531,1397.0
9.0,1.0,1.0,1.0,0.532,1398.0
9.0,1.0,1.0,1.0,0.533,1401.0
9.0,1.0,1.0,1.0,0.534,1403.0
9.0,1.0,1.0,1.0,0.535,1406.0
9.0,1.0,1.0,1.0,0.536,1408.0
9.0,1.0,1.0,1.0,0.537,1411.0
9.0,1.0,1.0,1.0,0.538,1412.0
9.0,1.0,1.0,1.0,0.539,1415.0
9.0,1.0,1.0,1.0,0.54,1417.0
9.0,1.0,1.0,1.0,0.541,1419.0
9.0,1.0,1.0,1.0,0.542,1422.0
9.0,1.0,1.0,1.0,0.543,1425.0
9.0,1.0,1.0,1.0,0.544,1426.0
9.0,1.0,1.0,1.0,0.545,1430.0
9.0,1.0,1.0,1.0,0.546,1431.0
9.0,1.0,1.0,1.0,0.547,1434.0
9.0,1.0,1.0,1.0,0.548,1436.0
9.0,1.0,1.0,1.0,0.549,1437.0
9.0,1.0,1.0,1.0,0.55,1441.0
9.0,1.0,1.0,1.0,0.551,1444.0
9.0,1.0,1.0,1.0,0.552,1445.0
9.0,1.0,1.0,1.0,0.553,1448.0
9.0,1.0,1.0,1.0,0.554,1450.0
9.0,1.0,1.0,1.0,0.555,1452.0
9.0,1.0,1.0,1.0,0.556,1455.0
9.0,1.0,1.0,1.0,0.557,1458.0
9.0,1.0,1.0,1.0,0.558,1459.0
9.0,1.0,1.0,1.0,0.559,1463.0
9.0,1.0,1.0,1.0,0.56,1464.0
9.0,1.0,1.0,1.0,0.561,1467.0
9.0,1.0,1.0,1.0,0.562,1469.0
9.0,1.0,1.0,1.0,0.563,1470.0
9.0,1.0,1.0,1.0,0.564,1474.0
9.0,1.0,1.0,1.0,0.565,1475.0
9.0,1.0,1.0,1.0,0.566,1478.0
9.0,1.0,1.0,1.0,0.567,1480.0
9.0,1.0,1.0,1.0,0.568,1483.0
9.0,1.0,1.0,1.0,0.569,1485.0
9.0,1.0,1.0,1.0,0.57,1488.0
9.0,1.0,1.0,1.0,0.571,1491.0
9.0,1.0,1.0,1.0,0.572,1492.0
9.0,1.0,1.0,1.0,0.573,1496.0
9.0,1.0,1.0,1.0,0.574,1497.0
9.0,1.0,1.0,1.0,0.575,1499.0
9.0,1.0,1.0,1.0,0.576,1502.0
9.0,1.0,1.0,1.0,0.577,1503.0
9.0,1.0,1.0,1.0,0.578,1505.0
9.0,1.0,1.0,1.0,0.579,1508.0
9.0,1.0,1.0,1.0,0.58,1511.0
9.0,1.0,1.0,1.0,0.581,1513.0
9.0,1.0,1.0,1.0,0.582,1516.0
9.0,1.0,1.0,1.0,0.583,1518.0
9.0,1.0,1.0,1.0,0.584,1521.0
